CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser,Target_num,Target_name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9,Prob_10,Prob_11,Prob_12,Prob_13,sum_prob
2415,0,0,U,Eddie,9/24/2019 0:00, GOAT,MASTITIS,NP,P,NP,NP,NP,NP,NP,NP,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MASTITIS,8,MASTITIS,POX,COWDRIOSIS,MASTITIS,CCPP,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,ZZ_OTHER,68.34,12.7,7.76,6.52,1.45,1.04,1.01,0.45,0.4,0.3,0.01,0.01,0,99.99
2932,0,42,D,veteddie_eddie,2/11/2020 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,NP,NP,NP,NP,P,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,CCPP,PPR,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,67.7288,21.5339,7.12677,1.44249,1.06572,0.614879,0.375258,0.0428427,0.0300648,0.0219693,0.00971886,0.00755817,5.66E-13,99.99997083
3679,0,38,M,veteddie_eddie,1/8/2020 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,CCPP,PASTEUROLLOSIS,POX,PPR,LUNGWORM,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,ZZ_OTHER,65.0379,21.9349,10.9111,1.77255,0.317227,0.0181347,0.00329972,0.00219517,0.00105897,0.000948563,0.00060821,1.40E-05,5.44E-13,99.99993633
4320,0,36,M,veteddie_eddie,1/15/2020 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,P,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,CCPP,PPR,LUNGWORM,COWDRIOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,ZZ_OTHER,61.1085,20.8095,17.2553,0.764941,0.0363786,0.0172042,0.00408838,0.00382881,0.000121439,0.000108778,6.97E-05,3.71E-06,3.14E-11,100.0000446
1755,0,0,U,Eddie,6/4/2019 0:00, GOAT,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,CCPP,PASTEUROLLOSIS,LUNGWORM,POX,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,40.39,38.71,12.62,6.91,0.81,0.34,0.14,0.06,0.01,0,0,0,0,99.99
2238,0,0,U,Eddie,8/23/2019 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,P,NP,P,P,P,P,P,P,P,P,NO,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,PPR,PASTEUROLLOSIS,POX,CCPP,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,82.12,13.93,2.09,1.87,0,0,0,0,0,0,0,0,0,100.01
3075,0,11,D,veteddie_eddie,2/6/2020 0:00, GOAT,POX,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,POX,10,POX,MASTITIS,POX,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,BRUCELLOSIS,CCPP,COWDRIOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,PASTEUROLLOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,76.9975,11.2189,6.52699,2.99133,2.03901,0.0723631,0.0680875,0.0491829,0.0191931,0.0171744,0.000328539,4.45E-08,3.39E-12,100.0000596
2517,0,44,D,Eddie,9/4/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,P,P,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,PASTEUROLLOSIS,CCPP,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,PPR,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,93.73,5.05,0.47,0.25,0.18,0.17,0.15,0,0,0,0,0,0,100
1050,0,0,U,Eddie,2/22/2019 0:00, GOAT,POX,P,P,NP,NP,NP,NP,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,CCPP,PPR,PASTEUROLLOSIS,COWDRIOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,83.31,8.12,5.86,2.5,0.11,0.03,0.03,0.02,0.01,0.01,0,0,0,100
1055,0,0,U,Eddie,2/22/2019 0:00, GOAT,POX,P,P,NP,NP,NP,NP,NP,P,NP,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,CCPP,TRICHOSTRONGIULOSIS,PPR,MANGE MITE,LUNGWORM,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,76.29,11.94,3.74,3.48,2.61,1.54,0.23,0.09,0.04,0.03,0.02,0,0,100.01
1056,0,0,U,Eddie,2/22/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,P,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,PASTEUROLLOSIS,CCPP,PPR,COWDRIOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,96.88,1.76,0.7,0.53,0.08,0.04,0.02,0,0,0,0,0,0,100.01
1177,0,0,U,Eddie,3/6/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,P,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,CONTAGIOUS ECTHYMA (ORF),PASTEUROLLOSIS,MASTITIS,COWDRIOSIS,CCPP,BRUCELLOSIS,PPR,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,84.39,10.31,2.44,2.1,0.41,0.25,0.06,0.02,0.01,0,0,0,0,99.99
1270,0,0,U,Eddie,3/27/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,P,P,P,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,PASTEUROLLOSIS,POX,CCPP,PPR,COWDRIOSIS,LUNGWORM,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,53.45,41.42,4.95,0.16,0.02,0.01,0,0,0,0,0,0,0,100.01
1378,0,0,U,Eddie,4/1/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,NO,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,PPR,PASTEUROLLOSIS,CCPP,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,ZZ_OTHER,50.15,43.29,3.35,2.99,0.17,0.03,0.01,0.01,0,0,0,0,0,100
1406,0,0,U,Eddie,4/10/2019 0:00, GOAT,POX,P,P,NP,NP,NP,NP,NO,P,P,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,POX,CCPP,PPR,PASTEUROLLOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,91.11,4.18,3.12,1.47,0.06,0.01,0.01,0.01,0.01,0.01,0,0,0,99.99
1255,0,24,D,Eddie,3/25/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.81,0.57,0.45,0.16,0.01,0,0,0,0,0,0,0,0,100
1275,0,24,D,Eddie,3/27/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.81,0.57,0.45,0.16,0.01,0,0,0,0,0,0,0,0,100
1714,0,26,D,Eddie,5/20/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
2254,0,25,D,Eddie,8/25/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,NP,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,91.72,6.68,1.37,0.21,0.02,0,0,0,0,0,0,0,0,100
2477,0,25,D,Eddie,10/9/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,NP,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,91.72,6.68,1.37,0.21,0.02,0,0,0,0,0,0,0,0,100
2563,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
3276,0,26,D,veteddie_eddie,5/14/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36E-05,2.23E-05,1.44E-05,3.69E-06,1.88E-06,2.38E-08,2.78E-11,99.99995647
3277,0,26,D,veteddie_eddie,5/14/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36E-05,2.23E-05,1.44E-05,3.69E-06,1.88E-06,2.38E-08,2.78E-11,99.99995647
3280,0,26,D,veteddie_eddie,5/12/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36E-05,2.23E-05,1.44E-05,3.69E-06,1.88E-06,2.38E-08,2.78E-11,99.99995647
1742,0,0,U,Eddie,4/22/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,83.47,13.6,2.61,0.3,0.01,0,0,0,0,0,0,0,0,99.99
2240,0,0,U,Eddie,8/24/2019 0:00, GOAT,PPR,P,P,NO,P,NO,NO,NO,P,NO,P,NO,P,P,NO,P,NO,NO,P,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,PPR,11,PPR,PPR,ZZ_OTHER,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,61.89,36.44,0.81,0.37,0.34,0.14,0,0,0,0,0,0,0,99.99
2250,0,0,U,Eddie,8/25/2019 0:00, GOAT,PPR,P,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,POX,PASTEUROLLOSIS,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,99.27,0.45,0.21,0.06,0.01,0,0,0,0,0,0,0,0,100
2283,0,0,U,Eddie,8/28/2019 0:00, GOAT,PPR,NP,NP,NP,P,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PPR,11,PPR,LUNGWORM,CCPP,TRICHOSTRONGIULOSIS,PPR,PASTEUROLLOSIS,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,46.98,41.37,6.22,3.35,1.62,0.4,0.02,0.02,0.01,0.01,0,0,0,100
2388,0,0,U,Eddie,9/24/2019 0:00, GOAT,PPR,P,P,NP,P,NP,NO,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,97.9,1.38,0.42,0.29,0.01,0,0,0,0,0,0,0,0,100
2689,0,0,U,Eddie,10/15/2019 0:00, GOAT,PPR,P,P,NP,P,NP,P,P,P,P,P,P,P,P,NP,P,NP,P,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,CCPP,POX,ZZ_OTHER,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,85.44,9.37,2.87,2.17,0.14,0,0,0,0,0,0,0,0,99.99
