CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1.1,Disease_2.1,Disease_3.1,Disease_4.1,Disease_5.1,Disease_6.1,Disease_7.1,Disease_8.1,Disease_9.1,Disease_10.1,Disease_11.1,Disease_12.1,Disease_13.1,Disease_14.1,sum_prob
202,0,0,U,Eddie,1/2/2019 0:00, SHEEP,PPR,P,P,P,P,NO,P,NP,P,NO,P,NO,P,NO,NP,P,NO,NP,NP,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,PPR,12,PPR,PPR,PASTEUROLLOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,ZZ_OTHER,FASCIOLOSIS,POX,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,97.4,1.0,0.87,0.53,0.09,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
1205,0,0,U,Eddie,3/11/2019 0:00, SHEEP,PPR,P,P,NP,P,NP,P,NP,P,P,P,P,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,12,PPR,PPR,PASTEUROLLOSIS,LUNGWORM,POX,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,99.24,0.52,0.15,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
915,0,64,D,Eddie,2/15/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,PPR,PASTEUROLLOSIS,HAEMONCHOSIS,POX,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,COENUROSIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,92.46,3.08,2.19,1.5,0.28,0.19,0.14,0.1,0.04,0.01,0.0,0.0,0.0,0.0,99.99
1448,0,37,D,Eddie,4/12/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,LUNGWORM,PASTEUROLLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,POX,PPR,ZZ_OTHER,55.37,29.48,14.33,0.75,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
431,0,18,D,Eddie,1/24/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,P,NP,P,NP,NP,NP,NP,P,P,P,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,PPR,FASCIOLOSIS,HAEMONCHOSIS,PASTEUROLLOSIS,POX,LUNGWORM,MANGE MITE,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,60.57,26.24,9.75,2.49,0.61,0.25,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.01
759,0,39,D,Eddie,2/6/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,54.66,23.28,17.04,4.98,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1551,0,21,D,Eddie,5/1/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,P,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,LUNGWORM,PASTEUROLLOSIS,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,POX,ZZ_OTHER,53.15,28.3,18.24,0.2,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1622,1,39,D,Eddie,5/7/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,54.66,23.28,17.04,4.98,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
3653,1,40,D,veteddie_eddie,1/6/2020 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,LUNGWORM,PASTEUROLLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,48.134,28.7286,15.0068,7.95113,0.15985,0.0119431,0.00381004,0.00213101,0.00103011,0.000672591,7.17e-05,4.49e-06,6.21e-07,4.52e-12,100.0000437
664,0,34,D,Eddie,2/4/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,P,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,LUNGWORM,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,ZZ_OTHER,91.4,7.17,1.38,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1040,0,37,D,Eddie,2/21/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,LUNGWORM,PASTEUROLLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,POX,PPR,ZZ_OTHER,55.37,29.48,14.33,0.75,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1586,1,39,D,Eddie,5/6/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,54.66,23.28,17.04,4.98,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
4230,1,32,D,veteddie_eddie,1/7/2020 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,MANGE MITE,PASTEUROLLOSIS,PPR,POX,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,80.3494,9.66865,6.43639,2.08568,1.37767,0.0714005,0.00614397,0.00388118,0.00047033,0.000345086,1.1e-05,3.88e-06,2.49e-08,3.95e-09,100.000046
3830,0,100,M,veteddie_eddie,11/25/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,MANGE MITE,LUNGWORM,COENUROSIS,PASTEUROLLOSIS,NASAL BOT,POX,PPR,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,98.8053,0.542948,0.235474,0.210474,0.143643,0.0242283,0.0122346,0.0110462,0.010521,0.00346959,0.000625251,6.57e-06,2.73e-07,2.54e-12,99.99997078
1355,0,0,U,Eddie,3/26/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NO,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,LUNGWORM,PASTEUROLLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,POX,PPR,ZZ_OTHER,54.92,30.01,14.22,0.77,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1045,0,0,U,Eddie,2/22/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,MANGE MITE,PPR,PASTEUROLLOSIS,POX,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,90.77,7.12,1.92,0.06,0.05,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0
410,0,0,U,Eddie,1/24/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,P,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,P,P,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,LUNGWORM,MANGE MITE,POX,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,PPR,ZZ_OTHER,84.92,12.58,2.23,0.15,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
663,0,0,U,Eddie,2/4/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,P,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,PPR,HAEMONCHOSIS,PASTEUROLLOSIS,LUNGWORM,MANGE MITE,POX,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,96.04,3.2,0.41,0.21,0.11,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.01
427,0,0,U,Eddie,1/24/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,P,NP,P,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,PASTEUROLLOSIS,PPR,POX,MANGE MITE,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,73.77,15.16,4.76,3.92,1.68,0.54,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4219,1,0,U,veteddie_eddie,1/7/2020 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,P,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,PASTEUROLLOSIS,MANGE MITE,PPR,POX,NASAL BOT,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,76.3892,15.6969,3.71871,3.38607,0.472339,0.194927,0.102579,0.0382151,0.000690475,0.000123572,9.71e-05,7.94e-05,6.24e-07,1.38e-08,99.99993128
90,0,0,U,Eddie,12/1/2018 0:00, SHEEP,TRICHOSTRONGIULOSIS,P,P,NP,NO,P,NP,NO,NP,P,NP,NP,P,P,P,P,NP,P,NP,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,ZZ_OTHER,LUNGWORM,PPR,PASTEUROLLOSIS,POX,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,47.33,44.06,7.35,0.82,0.16,0.15,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,100.0
954,0,0,U,Eddie,3/21/2019 0:00, SHEEP,TRICHOSTRONGIULOSIS,NP,P,NP,NP,NP,NP,NP,NP,P,NP,P,P,P,NP,P,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,13,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,HAEMONCHOSIS,LUNGWORM,FASCIOLOSIS,POX,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),PPR,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,NASAL BOT,ZZ_OTHER,66.33,7.83,6.07,5.81,4.72,3.52,2.16,1.82,1.73,0.01,0.01,0.0,0.0,0.0,100.01
520,0,1,D,Eddie,1/24/2019 0:00, SHEEP,ZZ_OTHER,NO,NO,NO,P,P,NO,NO,NO,P,NO,NO,P,NO,P,NO,NO,NO,P,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,ZZ_OTHER,14,ZZ_OTHER,ZZ_OTHER,PPR,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,NASAL BOT,97.66,2.21,0.07,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
518,0,2,D,Eddie,1/28/2019 0:00, SHEEP,ZZ_OTHER,NO,P,P,NO,NO,P,NO,NO,NO,NO,NO,P,NO,NO,NO,NO,NO,P,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,ZZ_OTHER,14,ZZ_OTHER,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,PASTEUROLLOSIS,LUNGWORM,POX,COWDRIOSIS,COENUROSIS,FASCIOLOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,58.08,24.29,8.96,6.32,0.92,0.7,0.43,0.13,0.09,0.06,0.01,0.01,0.0,0.0,100.0
4106,1,119,M,veteddie_eddie,1/29/2020 0:00, SHEEP,ZZ_OTHER,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ZZ_OTHER,14,ZZ_OTHER,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,HAEMONCHOSIS,NASAL BOT,LUNGWORM,COENUROSIS,FASCIOLOSIS,POX,COWDRIOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,76.6674,22.0248,0.532075,0.292316,0.243975,0.11696,0.0678351,0.0265818,0.0218015,0.00451378,0.00164454,6.58e-05,3.41e-08,2.2e-15,99.99996855
746,0,56,M,Eddie,2/6/2019 0:00, SHEEP,ZZ_OTHER,NP,P,NP,P,P,NP,NP,NP,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,14,ZZ_OTHER,PPR,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,POX,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,94.93,3.53,0.95,0.47,0.1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
