CaseID,Date,Species,Age,Breed,Sex,UCDisease,AppDisease,ZZ_other
1659,30/03/2020,Cattle,Older than 4 years,Local,Female,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
1660,30/03/2020,Horse/Mule,Older than 4 years,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
1661,30/03/2020,Cattle,Older than 4 years,Local,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1662,30/03/2020,Cattle,Older than 4 years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
1663,30/03/2020,Cattle,2 - 4 years,Local,Female,zz_Other,Rabies,Nodular lesions (non-painful)
1664,30/03/2020,Goats,13 - 24 months,Cross,Male,zz_Other,Trichostrongylosis,Hair loss (alopecia)
1665,30/03/2020,Donkey,2 - 4 years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
1666,30/03/2020,Cattle,2 - 4 years,Local,Male,zz_Other,Lungworm /Verminous pneumonia,Salivation
1667,30/03/2020,Sheep,2 - 4 years,Cross,Female,zz_Other,Pasteurellosis_pneumonic,Hair loss (alopecia)
1668,31/03/2020,Goats,2 - 4 years,Local,Female,Mange mites,Mange mites,
1669,31/03/2020,Cattle,Older than 4 years,Cross,Female,zz_Other,Tuberculosis,
1670,31/03/2020,Goats,2 - 4 years,Local,Female,Pasteurellosis_pneumonic,Lungworm /Verminous pneumonia,
1671,31/03/2020,Camel,2 - 4 years,Local,Male,Camel calf diarrhoea,Camel calf diarrhoea,
1672,31/03/2020,Goats,13 - 24 months,Local,Female,zz_Other,zz_Other,Hair loss (alopecia)
1673,03/04/2020,Goats,2 - 4 years,Cross,Male,zz_Other,Lungworm /Verminous pneumonia,Ulcers below fetlock
1674,03/04/2020,Goats,7 - 12 months,Local,Male,zz_Other,Lungworm /Verminous pneumonia,Blindness/ Clouded cornea
1675,03/04/2020,Goats,7 - 12 months,Local,Male,zz_Other,PPR,Blindness/ Clouded cornea
1676,03/04/2020,Goats,13 - 24 months,Local,Female,Mange mites,Mange mites,
1677,03/04/2020,Goats,2 - 4 years,Local,Female,zz_Other,Trichostrongylosis,Falling
1678,03/04/2020,Donkey,Older than 4 years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
1679,03/04/2020,Goats,Older than 4 years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1680,03/04/2020,Goats,2 - 4 years,Local,Male,zz_Other,Cowdriosis,Death (history)
1681,03/04/2020,Cattle,Older than 4 years,Local,Female,zz_Other,Lungworm /Verminous pneumonia,Falling
1682,03/04/2020,Cattle,2 - 4 years,Local,Female,zz_Other,Blackleg /Black quarter,Trembling (shivering)
1683,03/04/2020,Camel,13 - 24 months,Local,Male,Camel calf diarrhoea,Camel calf diarrhoea,
1684,06/04/2020,Sheep,13 - 24 months,Local,Female,Mange mites,Lungworm /Verminous pneumonia,
1686,06/04/2020,Cattle,Older than 4 years,Local,Female,GI parasites,Blackleg /Black quarter,
1687,06/04/2020,Cattle,2 - 4 years,Local,Male,zz_Other,Rabies,Nodular lesions (non-painful)
1688,06/04/2020,Goats,13 - 24 months,Local,Male,Hypoglycemia /Pregnancy toxemia,Hypoglycemia /Pregnancy toxemia,
1789,07/04/2020,Sheep,7 - 12 months,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1689,12/04/2020,Donkey,Older than 4 years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
1690,12/04/2020,Goats,Older than 4 years,Local,Female,Mange mites,zz_Other,
1691,12/04/2020,Goats,13 - 24 months,Local,Male,zz_Other,zz_Other,Blindness/ Clouded cornea
1692,12/04/2020,Cattle,Older than 4 years,Local,Female,zz_Other,zz_Other,Death (history)
1693,12/04/2020,Cattle,13 - 24 months,Local,Male,Colibacillosis,Cowdriosis,
1694,12/04/2020,Goats,2 - 4 years,Local,Female,zz_Other,Hypoglycemia /Pregnancy toxemia,Falling
1695,12/04/2020,Cattle,Older than 4 years,Local,Female,zz_Other,Tuberculosis,
1696,15/04/2020,Cattle,Older than 4 years,Local,Female,GI parasites,GI parasites,
1698,15/04/2020,Sheep,2 - 4 years,Local,Male,zz_Other,Hypoglycemia /Pregnancy toxemia,Nodular lesions (non-painful)
1699,17/04/2020,Cattle,Older than 4 years,Local,Female,zz_Other,Blackleg /Black quarter,
1700,17/04/2020,Donkey,Older than 4 years,Local,Male,zz_Other,Fasciolosis,Salivation
1701,17/04/2020,Donkey,Older than 4 years,Local,Male,zz_Other,zz_Other,Salivation
1702,17/04/2020,Goats,2 - 4 years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1703,17/04/2020,Goats,Older than 4 years,Local,Male,Trichostrongylosis,Trichostrongylosis,Parasite in the feaces
1704,19/04/2020,Goats,Older than 4 years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1705,21/04/2020,Goats,2 - 4 years,Local,Female,Cowdriosis,Cowdriosis,
1706,23/04/2020,Goats,13 - 24 months,Local,Female,Cowdriosis,Pox,
1707,23/04/2020,Goats,2 - 4 years,Local,Female,zz_Other,CCPP,Death (history)
1708,25/04/2020,Goats,2 - 4 years,Local,Male,zz_Other,Cowdriosis,Death (history)
1709,25/04/2020,Goats,Older than 4 years,Local,Female,Mastitis,Blackleg /Black quarter,
1710,25/04/2020,Goats,Older than 4 years,Local,Female,Mastitis,Pasteurellosis_pneumonic,
1711,25/04/2020,Cattle,2 - 4 years,Local,Female,zz_Other,Tuberculosis,
1712,25/04/2020,Goats,7 - 12 months,Local,Female,Pasteurellosis_pneumonic,zz_Other,
1713,25/04/2020,Cattle,Older than 4 years,Local,Female,Colibacillosis,Colibacillosis,
1714,26/04/2020,Cattle,Older than 4 years,Local,Male,zz_Other,Fasciolosis,Nodular lesions (non-painful)
1715,26/04/2020,Goats,2 - 4 years,Local,Female,Mastitis,Pox,
1716,26/04/2020,Goats,Older than 4 years,Local,Female,zz_Other,Brucellosis,Salivation
1717,26/04/2020,Donkey,Older than 4 years,Local,Male,GI_non-infectious_colic,zz_Other,
1718,27/04/2020,Goats,2 - 4 years,Cross,Female,zz_Other,Hypoglycemia /Pregnancy toxemia,
1719,29/04/2020,Cattle,Older than 4 years,Cross,Female,Trypanosomosis,Trypanosomosis,
1720,29/04/2020,Goats,2 - 4 years,Local,Female,Pasteurellosis_pneumonic,PPR,
1721,29/04/2020,Donkey,Older than 4 years,Local,Male,GI parasites,zz_Other,
1722,29/04/2020,Sheep,Older than 4 years,Local,Female,zz_Other,Lungworm /Verminous pneumonia,Death (history)
1723,29/04/2020,Goats,2 - 4 years,Local,Female,Mange mites,Lungworm /Verminous pneumonia,Falling
1725,02/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,CBPP,
1726,02/05/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
1727,02/05/2020,Cattle,7 - 12 months,Local,Female,Rabies,Rabies,
1728,02/05/2020,Cattle,2 - 4 years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
1729,02/05/2020,Cattle,2 - 4 years,Local,Female,Colibacillosis,Colibacillosis,
1730,02/05/2020,Cattle,Older than 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1731,02/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1732,02/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1733,02/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1734,05/05/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
1735,05/05/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
1736,05/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1737,05/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1738,05/05/2020,Cattle,2 - 4 years,Local,Female,Colibacillosis,Colibacillosis,
1739,05/05/2020,Cattle,2 - 4 years,Local,Female,Colibacillosis,Colibacillosis,
1755,05/05/2020,Cattle,2 - 4 years,Local,Male,zz_Other,Rabies,Falling
1740,06/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1741,06/05/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
1742,06/05/2020,Cattle,2 - 4 years,Local,Male,Colibacillosis,Colibacillosis,
1743,06/05/2020,Cattle,2 - 4 years,Local,Male,Rabies,Rabies,
1744,06/05/2020,Cattle,2 - 4 years,Local,Male,Rabies,Rabies,
1745,06/05/2020,Donkey,2 - 4 years,Local,Male,zz_Other,zz_Other,
1746,06/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1747,06/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1748,06/05/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
1749,06/05/2020,Donkey,Older than 4 years,Local,Male,zz_Other,zz_Other,
1750,06/05/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
1751,06/05/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
1752,06/05/2020,Cattle,7 - 12 months,Local,Male,Trypanosomosis,Trypanosomosis,
1753,06/05/2020,Cattle,7 - 12 months,Local,Male,Trypanosomosis,Trypanosomosis,
1754,06/05/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
1768,06/05/2020,Cattle,Older than 4 years,Cross,Male,Pasteurellosis_pneumonic,Anthrax,
1756,09/05/2020,Cattle,2 - 4 years,Local,Female,Colibacillosis,Cowdriosis,
1757,09/05/2020,Goats,0 - 6 months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1759,11/05/2020,Cattle,Older than 4 years,Local,Female,zz_Other,Fasciolosis,Death (history)
1761,11/05/2020,Sheep,Older than 4 years,Local,Female,zz_Other,Cowdriosis,
1762,11/05/2020,Cattle,Older than 4 years,Local,Female,zz_Other,Colibacillosis,Occular/ Nasal discharge
1763,11/05/2020,Sheep,2 - 4 years,Local,Male,Cowdriosis,Cowdriosis,
1764,11/05/2020,Goats,Older than 4 years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1765,11/05/2020,Goats,2 - 4 years,Local,Female,Mastitis,Mastitis,
1766,11/05/2020,Donkey,2 - 4 years,Local,Male,GI parasites,zz_Other,
1767,11/05/2020,Goats,13 - 24 months,Local,Female,Mange mites,Mastitis,
1777,12/05/2020,Goats,0 - 6 months,Local,Female,PPR,PPR,
1771,13/05/2020,Goats,13 - 24 months,Local,Female,PPR,PPR,
1772,13/05/2020,Goats,2 - 4 years,Local,Male,PPR,PPR,
1773,13/05/2020,Goats,0 - 6 months,Local,Female,PPR,PPR,
1774,13/05/2020,Goats,7 - 12 months,Local,Male,PPR,PPR,
1775,13/05/2020,Goats,13 - 24 months,Local,Female,PPR,PPR,
1776,13/05/2020,Goats,7 - 12 months,Local,Female,PPR,PPR,
1778,14/05/2020,Goats,7 - 12 months,Local,Female,PPR,PPR,
1779,14/05/2020,Goats,0 - 6 months,Local,Female,PPR,PPR,
1780,14/05/2020,Goats,7 - 12 months,Local,Male,PPR,PPR,
1781,14/05/2020,Goats,13 - 24 months,Local,Female,PPR,PPR,
1782,14/05/2020,Goats,7 - 12 months,Local,Female,PPR,PPR,
1783,14/05/2020,Goats,0 - 6 months,Local,Female,PPR,PPR,
1784,14/05/2020,Goats,7 - 12 months,Local,Female,PPR,PPR,
1785,14/05/2020,Goats,13 - 24 months,Local,Female,PPR,PPR,
1786,14/05/2020,Goats,2 - 4 years,Local,Female,PPR,PPR,
1787,14/05/2020,Goats,13 - 24 months,Local,Female,PPR,PPR,
1788,14/05/2020,Goats,13 - 24 months,Local,Female,PPR,PPR,
1793,22/05/2020,Horse/Mule,Older than 4 years,Local,Female,Epizootic lymphangitis,Epizootic lymphangitis,
1790,25/05/2020,Horse/Mule,Older than 4 years,Local,Male,Strangles,Strangles,
1791,25/05/2020,Horse/Mule,Older than 4 years,Local,Male,Strangles,Strangles,
1794,26/05/2020,Goats,Older than 4 years,Local,Female,Mastitis,Contagious ecthyma /Orf/,Falling
1795,26/05/2020,Donkey,2 - 4 years,Local,Male,Mange mites,zz_Other,
1796,26/05/2020,Horse/Mule,Older than 4 years,Local,Male,Resp_asth_lungworm,Resp_asth_lungworm,
1797,27/05/2020,Horse/Mule,Older than 4 years,Local,Male,Ascaris_foals,Ascaris_foals,
1798,27/05/2020,Horse/Mule,Older than 4 years,Local,Female,GI_non-infectious_colic,GI_non-infectious_colic,
1799,27/05/2020,Horse/Mule,Older than 4 years,Local,Female,Ascaris_foals,Ascaris_foals,
1800,27/05/2020,Horse/Mule,Older than 4 years,Local,Female,GI_non-infectious_colic,GI_non-infectious_colic,
1801,27/05/2020,Horse/Mule,Older than 4 years,Local,Male,Resp_upper_bact,Resp_upper_bact,
1802,27/05/2020,Horse/Mule,Older than 4 years,Local,Male,Resp_upper_bact,Resp_upper_bact,
1843,27/05/2020,Horse/Mule,2 - 4 years,Local,Male,Resp_asth_lungworm,Resp_asth_lungworm,
1803,28/05/2020,Cattle,Older than 4 years,Exotic,Female,Pasteurellosis_pneumonic,CBPP,
1804,28/05/2020,Cattle,Older than 4 years,Local,Male,LSD (Lumpy Skin Disease/,Blackleg /Black quarter,
1805,28/05/2020,Cattle,Older than 4 years,Local,Male,Fasciolosis,Rabies,
1806,28/05/2020,Sheep,13 - 24 months,Local,Male,zz_Other,Contagious ecthyma /Orf/,Parasite in the feaces
1807,28/05/2020,Horse/Mule,Older than 4 years,Local,Female,Resp_asth_lungworm,Resp_asth_lungworm,
1808,29/05/2020,Horse/Mule,Older than 4 years,Local,Male,African horse sickness,African horse sickness,
1809,29/05/2020,Cattle,2 - 4 years,Local,Female,Pasteurellosis_pneumonic,LSD (Lumpy Skin Disease/,
1810,29/05/2020,Cattle,Older than 4 years,Cross,Female,zz_Other,Rabies,Death (history)
1844,29/05/2020,Horse/Mule,2 - 4 years,Local,Male,Resp_asth_lungworm,Resp_asth_lungworm,
1811,30/05/2020,Horse/Mule,Older than 4 years,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
1812,30/05/2020,Cattle,Older than 4 years,Local,Female,zz_Other,Lungworm /Verminous pneumonia,Occular discharge/Invol. eyelid closure
1813,30/05/2020,Cattle,Older than 4 years,Local,Male,Cowdriosis,FMD (Foot & Mouth Disease),
1815,31/05/2020,Horse/Mule,Older than 4 years,Local,Male,African horse sickness,African horse sickness,
1816,31/05/2020,Horse/Mule,2 - 4 years,Local,Female,Strangles,Strangles,
1814,01/06/2020,Cattle,Older than 4 years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
1817,01/06/2020,Cattle,2 - 4 years,Local,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1818,02/06/2020,Horse/Mule,2 - 4 years,Local,Male,African horse sickness,African horse sickness,
1819,02/06/2020,Sheep,2 - 4 years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1820,02/06/2020,Donkey,Older than 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
1845,02/06/2020,Horse/Mule,2 - 4 years,Local,Male,Ascaris_foals,Ascaris_foals,
1849,02/06/2020,Cattle,7 - 12 months,Local,Female,zz_Other,LSD (Lumpy Skin Disease/,Facial oedema
1846,03/06/2020,Sheep,13 - 24 months,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1847,03/06/2020,Sheep,0 - 6 months,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1848,03/06/2020,Horse/Mule,2 - 4 years,Local,Male,Resp_lower_bact,Resp_lower_bact,
1821,04/06/2020,Sheep,2 - 4 years,Local,Male,Fasciolosis,PPR,
1828,04/06/2020,Cattle,Older than 4 years,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1829,04/06/2020,Cattle,Older than 4 years,Cross,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1822,05/06/2020,Horse/Mule,Older than 4 years,Local,Female,Strangles,Strangles,
1823,05/06/2020,Horse/Mule,Older than 4 years,Local,Male,Resp_upper_bact,zz_Other,
1824,05/06/2020,Horse/Mule,2 - 4 years,Local,Female,Anthrax,Rabies,
1830,05/06/2020,Cattle,Older than 4 years,Local,Female,Colibacillosis,Colibacillosis,
1831,05/06/2020,Cattle,2 - 4 years,Local,Female,Rabies,Rabies,
1850,05/06/2020,Horse/Mule,Older than 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
2746,05/06/2020,Cattle,Older than 4 years,Cross,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1842,06/06/2020,Sheep,7 - 12 months,Local,Male,Nasal bot,Pox,
1962,06/06/2020,Cattle,Older than 4 years,Exotic,Female,Rabies,Rabies,
1961,07/06/2020,Donkey,2 - 4 years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
1825,08/06/2020,Donkey,Older than 4 years,Local,Female,GI parasites,,
1826,08/06/2020,Camel,7-12 Months,Cross,Female,Sudden death_Unkown D+,Sudden death_Unkown D+,
1827,08/06/2020,Camel,0-6 Months,Cross,Male,Pox,Pox,
1832,08/06/2020,Donkey,Older than 4 years,Local,Male,Resp_asth_lungworm,Resp_asth_lungworm,
1851,08/06/2020,Sheep,0 - 6 months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
1852,08/06/2020,Cattle,2 - 4 years,Local,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1833,09/06/2020,Cattle,Older than 4 years,Local,Male,GI parasites,GI parasites,
1834,09/06/2020,Donkey,Older than 4 years,Local,Female,Resp_asth_lungworm,Resp_asth_lungworm,
1835,09/06/2020,Donkey,Older than 4 years,Local,Female,Resp_asth_lungworm,Resp_asth_lungworm,
1836,09/06/2020,Goats,0 - 6 months,Local,Female,Mange mites,Mange mites,
1960,09/06/2020,Cattle,13 - 24 months,Exotic,Female,Anthrax,Anthrax,
1977,09/06/2020,Cattle,2 - 4 years,Local,Female,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
1857,10/06/2020,Horse/Mule,0 - 6 months,Local,Male,Ascaris_foals,Ascaris_foals,
1858,10/06/2020,Horse/Mule,0 - 6 months,Local,Male,Ascaris_foals,Ascaris_foals,
1859,10/06/2020,Cattle,7 - 12 months,Exotic,Female,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,Falling
1860,10/06/2020,Horse/Mule,2 - 4 years,Local,Male,Resp_lower_bact,Resp_lower_bact,
1979,10/06/2020,Cattle,13 - 24 months,Local,Female,Cowdriosis,Cowdriosis,
1837,11/06/2020,Cattle,Older than 4 years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
1838,11/06/2020,Horse/Mule,2 - 4 years,Cross,Male,Strangles,Strangles,
1853,11/06/2020,Horse/Mule,Older than 4 years,Local,Male,Ascaris_foals,Ascaris_foals,
1854,11/06/2020,Horse/Mule,Older than 4 years,Local,Male,GI_non-infectious_colic,Epizootic lymphangitis,
1841,12/06/2020,Cattle,Older than 4 years,Local,Female,Blackleg /Black quarter,Blackleg /Black quarter,
1861,13/06/2020,Sheep,2 - 4 years,Local,Female,Pox,Pox,
1862,13/06/2020,Cattle,2 - 4 years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
1863,13/06/2020,Cattle,Older than 4 years,Local,Female,GI parasites,GI parasites,
1864,13/06/2020,Cattle,13-24 Months,Local,Female,GI parasites,GI parasites,
1865,13/06/2020,Camel,13-24 Months,Local,Female,Plant poisoning,zz_Other,
1866,13/06/2020,Camel,13-24 Months,Local,Female,Plant poisoning,zz_Other,
1883,13/06/2020,Horse/Mule,Older than 4 years,Local,Male,Strangles,Strangles,
1867,14/06/2020,Donkey,Older than 2 Years,Cross,Female,Strangles,zz_Other,
1868,14/06/2020,Donkey,7-12 Months,Exotic,Female,Tetanus,Tetanus,
1869,14/06/2020,Goats,13-24 Months,Cross,Female,Trichostrongylosis,Trichostrongylosis,
1870,14/06/2020,Horse/Mule,Older than 2 Years,Local,Female,Trypanosomosis,Epizootic lymphangitis,
1871,14/06/2020,Sheep,Older than 2 Years,Cross,Male,Trichostrongylosis,Trichostrongylosis,
1872,14/06/2020,Horse/Mule,13-24 Months,Exotic,Female,Anthrax,zz_Other,
1873,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1874,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1875,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1876,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1877,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1878,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1879,14/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1880,14/06/2020,Camel,0-6 Months,Exotic,Female,Plant poisoning,zz_Other,
1881,14/06/2020,Camel,0-6 Months,Cross,Male,zz_Other,zz_Other,Falling
1882,14/06/2020,Camel,0-6 Months,Cross,Male,zz_Other,Anthrax,Falling
1887,14/06/2020,Horse/Mule,Older than 4 years,Local,Female,Epizootic lymphangitis,Epizootic lymphangitis,
1888,14/06/2020,Horse/Mule,Older than 4 years,Local,Male,GI parasites,GI parasites,
1889,14/06/2020,Horse/Mule,Older than 4 years,Local,Male,Strangles,Strangles,
1893,14/06/2020,Cattle,0 - 6 months,Cross,Male,Colibacillosis,,
1958,14/06/2020,Donkey,2 - 4 years,Local,Male,Tetanus,Tetanus,
1959,14/06/2020,Cattle,2 - 4 years,Cross,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1885,15/06/2020,Horse/Mule,Older than 4 years,Local,Female,Heat stress,Rabies,
1886,15/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1890,15/06/2020,Cattle,2 - 4 years,Local,Male,Colibacillosis,Colibacillosis,
1892,15/06/2020,Horse/Mule,Older than 4 years,Local,Female,Resp_asth_lungworm,Resp_asth_lungworm,
1956,15/06/2020,Horse/Mule,Older than 4 years,Local,Female,Heat stress,Heat stress,
1957,15/06/2020,Goats,2 - 4 years,Local,Female,Brucellosis,Brucellosis,
1894,16/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1895,16/06/2020,Cattle,0-6 Months,Cross,Male,zz_Other,zz_Other,Occular/ Nasal discharge
1896,16/06/2020,Camel,0-6 Months,Cross,Male,Anthrax,Anthrax,
1897,16/06/2020,Camel,0-6 Months,Cross,Male,zz_Other,Camel calf diarrhoea,Falling
1898,16/06/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,Trypanosomosis,Falling
1908,16/06/2020,Horse/Mule,Older than 4 years,Local,Male,Strangles,Strangles,
1954,16/06/2020,Cattle,Older than 4 years,Exotic,Female,Rabies,Rabies,
1955,16/06/2020,Cattle,Older than 4 years,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
1899,17/06/2020,Camel,0-6 Months,Cross,Male,Camel calf diarrhoea,zz_Other,
1900,17/06/2020,Camel,0-6 Months,Cross,Male,Sudden death_Unkown D+,Sudden death_Unkown D+,
1901,17/06/2020,Camel,0-6 Months,Cross,Male,zz_Other,zz_Other,"Stiffness of ears, tail, nostrils"
1902,17/06/2020,Cattle,7-12 Months,Cross,Female,zz_Other,,
1903,17/06/2020,Cattle,7-12 Months,Cross,Female,zz_Other,FMD (Foot & Mouth Disease),
1904,17/06/2020,Donkey,Older than 2 Years,Local,Female,zz_Other,,
1905,17/06/2020,Donkey,Older than 2 Years,Local,Female,zz_Other,Trypanosomosis,
1906,17/06/2020,Cattle,13-24 Months,Cross,Female,zz_Other,,
1907,17/06/2020,Cattle,13-24 Months,Cross,Female,zz_Other,zz_Other,
1909,17/06/2020,Camel,13-24 Months,Local,Male,zz_Other,,
1910,17/06/2020,Camel,13-24 Months,Local,Male,zz_Other,Camel calf diarrhoea,
1911,17/06/2020,Donkey,13-24 Months,Local,Male,zz_Other,zz_Other,Retained placenta
1912,17/06/2020,Camel,0-6 Months,Cross,Male,zz_Other,zz_Other,Larval discharge
1913,17/06/2020,Camel,0-6 Months,Cross,Male,zz_Other,zz_Other,Anaemia (pallor)
1914,17/06/2020,Goats,Older than 2 Years,Cross,Male,zz_Other,zz_Other,Falling
1915,17/06/2020,Donkey,13-24 Months,Cross,Male,Anthrax,Plant poisoning,
1916,17/06/2020,Donkey,13-24 Months,Cross,Male,Anthrax,Plant poisoning,
